SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA TRASERA,MP TAPA GUIA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA TRASERA,DIM TAPA GUIA,ALTA TEMPERATURA,AMORTIGUACION,CARRERA,DIAMETRO,AMARRE 0,AMARRE 1,EXTRA 1,AMARRE 2,EXTRA 2,AMARRE 3,AMARRE 4,AMARRE 5,EXTRA 3,AMARRE 6,EXTRA 4,EXTRA 5,EXTRA 6,EXTRA 7,EXTRA 8,EXTRA 9,AMARRE 7,AMARRE 8,AMARRE 9,KIT,AMARRE 10
250667,20160A0330P037,20160A0330P037,,1,140,,,CIL 20160A0330P037,CIL 20160A0330P037,,1,2,,,10/11/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Estándar con racores (reducción 3/4"" M - 1"" H)",,,,2,1,,1.0,,2.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,640,40,16,1,1,1,0,0,330.0,160.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
250686,20050A0040P067,20050A0040P067,,1,112,,,CIL 20050A0040P067,CIL 20050A0040P067,,1,2,,,12/11/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Camisa aluminio, Vástago más largo (cota AM=90 mm rosca ext.)",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,F-2111,ALUMINIO,MP,MP,2700,18,8,50,1,1,0,0,40.0,50.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
250774,40080A0165P086,40080A0165P086,,4,150,,,CIL 40080A0165P086,CIL 40080A0165P086,,1,2,,,03/12/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Fuelle estándar, Tirantes Varilla Rosc., Horquilla ""AG"", Zuncho ""AE"" Cota EG=210 mm, Válvula 5/2 1/4"" 24V DC",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,ALUMINIO,80,25,1,NO,NO,70,0,0,165.0,80.0,FUELLE,HORQUILLA,VARILLA,ZUNCHO,,FUELLE,FUELLE,,,,,,,,,,,,,1.0,
250798,40125A0220P088,40125A0220P088,,4,186,,,CIL 40125A0220P088,CIL 40125A0220P088,,1,2,,,10/12/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cilindro estándar con Tirantes más largos (40 mm en Tapa Guía, 60 mm en Tapa Trasera)",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,NO,16500,32,12,NO,NO,NO,0,0,220.0,125.0,,,VARILLA,,,,,,,,,,,,,,,,,1.0,
250805,41100A0300P087,41100A0300P087,,4,186,,,CIL 41100A0300P087,CIL 41100A0300P087,,1,2,,,10/12/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Horquilla ""AG"", Brida Del. ""AA"", Racorería, Electroválvula (034121) 5/2 1/4"" 24V DC",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,300,25,NO,NO,NO,NO,0,0,300.0,100.0,BRIDA,HORQUILLA,,,,,,,,,,,,,,,,,,1.0,
250833,ES080A198P070,ES080A1981P070,,5,140,,,CIL ES080A1981P070,CIL ES080A1981P070,,1,2,,,20/11/2014 0:00,,,,,1.0,1.0,61.0,,,,,,,,,,,,N,S,,,,"Camisa cromada, Vástago Inox. AISI304, TG/TT acero con ""patas"", CP acero (doble cuerpo), Juntas Vitón",,,,2,1,,1.0,N,1.0,,,,,ACERO,INOX,F-2111,ALUMINIO,ACERO,ACERO,240,40,10,80,10000,10000,1,1,198.0,80.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
250859,120125AT0080P092,120125AT0080P092,,0,550,,,CIL. HID. 120125AT0080P092 (HST 11.03-021),CIL. HID. 120125AT00,,1,2,,,09/01/2014 0:00,,,,,1.0,1.0,56.0,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,18125,100,20,6875,1589500,2658800,0,0,58.0,125.0,HORQUILLA,,,,,,,,,,,,,,,,,,,,
250860,120125AT0220P093,120125AT0220P093,,0,550,,,CIL. HID. 120125AT0220P093 (HST 11.03-014),CIL. HID. 120125AT02,,1,2,,,09/01/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,ACERO,COMPRADO,F-2111,ACERO,ACERO,ACERO,18125,100,20,6875,1589500,2658800,0,0,199.0,125.0,HORQUILLA,,,,,,,,,,,,,,,,,,,,
250889,ES032A0500P069,ES032A0500P069,,5,140,,,CIL ES032A0500P069,CIL ES032A0500P069,,1,2,,,14/01/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Vástago Inox. Cromado AISI304, Tapa Guía Anodizada, Charnela ""AW"" Cuerpo Alum./Rótula Inox.",,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,NO,NO,NO,NO,NO,96,NO,NO,NO,NO,NO,0,0,500.0,32.0,,,,,,,,,,,,,,,,,,,,,
251078,70200A0230P124,70200A0230P124,,4,138,,,CIL 70200A0230P124,CIL 70200A0230P124,,1,2,,,16/02/2015 0:00,,,,,1.0,1.0,52.0,,,,,,,,,,,,N,S,,,,"Camisa cromada, Vástago esp. (más largo), Tapas acero, Zuncho (Cota EG=285 mm)",,,,2,1,,1.0,,2.0,,,,,ACERO,ACERO,F-2111,MP,ACERO,ACERO,1000,40,16,1,3543750,3594375,0,1,230.0,200.0,CONTRATUERCA,SOPORTE,VARILLA,ZUNCHO,,,,,,,,,,,,,,,,,
251080,100063N0100P119,100063N0100P119,,0,550,,,MULTIPLICADOR HID. 4:1 100063N0100P119,MULTIPLICADOR HID. 4,,1,2,,,16/02/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Multiplicador Hidráulico 4:1, Camisa, Pistón y Tapa Trasera 50.117/01-/03-/04 AISI304",,,,2,60,,1.0,N,1.0,,,,,ACERO,CROMADO,F-2111,ACERO,INOX,ACERO,240,16,12,32,75,45,0,0,100.0,80.0,BRIDA,BRIDA,,ESCUADRA,,,,,,,,,,,,,,,,,
251165,ES400A0460P793,ES400A0460P793,,5,140,,,CIL ES400A0460P793,CIL ES400A0460P793,,1,2,,,20/02/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Vástago esp. (más largo), Tapas y Pistón acero, Casquillo Guía esp. (modif. PAP8080 P10), Zuncho (EG=365 mm)",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,162153,80,36,32800,12943000,12943000,0,1,460.0,400.0,SOPORTE,ZUNCHO,,CONTRATUERCA,,,,,,,,,,,,,,,,,
251340,41050A0220P146,41050A0220P146,,4,150,,,CIL 41050A0220P146,CIL 41050A0220P146,,1,2,,,09/04/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Modificadas tomas a G3/8"", Charnela Hembra alum. (mecaniz. una pieza)",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,150,20,NO,NO,NO,NO,0,0,220.0,50.0,,,,,,,,,,,,,,,,,,,,1.0,
251375,70200A0830P142,70200A0830P142,,4,139,,,CIL 70200A0830P142,CIL 70200A0830P142,,1,2,,,27/04/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Cil. Estándar, Brida ""AA"", Horquilla ""AG"", Pintura acabado RAL5019",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,COMPRADO,MP,MP,MP,42000,40,16,1,1,1,0,0,830.0,200.0,HORQUILLA,CONTRATUERCA,VARILLA,BRIDA,,,,,,,,,,,,,,,,,
251445,70320A0900P798,70320A0900P798,,4,138,,,CIL 70320A0900P798,CIL 70320A0900P798,,1,2,,,15/05/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Tapas modif. (distancia ejes tirantes), Charnela Macho esp. ""AC"" (acero)",,,,2,1,,1.0,,2.0,,,,,PERFORADA,ACERO,F-2111,MP,MP,MP,1,63,24,22400,1,1,0,1,900.0,320.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,,
251450,20160A0250P163,20160A0250P163,,1,140,,,CIL 20160A0250P163,CIL 20160A0250P163,,1,2,,,18/05/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Estándar con racores (reducción 3/4"" M - 1"" H)",,,,2,1,,1.0,,2.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,640,40,16,1,1,1,0,0,250.0,160.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
251458,41063A0300P162,41063A0300P162,,4,150,,,CIL 41063A0300P162,CIL 41063A0300P162,,1,2,,,29/01/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,ISO estándar Vástago 36 mm más largo,,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,189,20,NO,NO,NO,NO,0,0,300.0,63.0,HORQUILLA,ZUNCHO,,SOPORTE,,,,,,,,,,,,,,,,1.0,
251485,ES063A0200P169,ES063A0200P169,,5,140,,,CIL ES063A0200P169,CIL ES063A0200P169,,1,2,,,26/05/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa y Tapas acero, Vástago esp. (más largo), Fuelle, Horquilla Macho esp. (extrafuerte), Tapas con anclajes/pies laterales soldados",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,63,25,8,5850,600,600,0,1,200.0,63.0,FUELLE,FUELLE,TAPA GUIA,HORQUILLA,TAPA TRAS,,,,,,,,,,,,,,,,
251563,41080A0680P175,41080A0680P175,,4,151,,,CIL 41080A0680P175,CIL 41080A0680P175,,1,2,,,11/06/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,Cilindro estándar con rosca ext.  Vástago M16x1.5 mm,,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,240,25,NO,NO,NO,NO,0,0,680.0,80.0,,,,,,,,,,,,,,,,,,,,1.0,
251566,120100N0101P171,120100N0101P171,,0,550,,,CIL. HID. 120100N0101P171,CIL. HID. 120100N010,,1,2,,,12/06/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,ACERO,COMPRADO,F-2111,COMPRADO,ACERO,ACERO,1000,45,16,5775,16900,2080000,1,0,101.0,100.0,BRIDA,CONTRATUERCA,PISTON,,VASTAGO,,,,VASTAGO,,,,,,,,,,,,
251586,40125A0590P176,40125A0590P176,,4,186,,,CIL 40125A0590P176,CIL 40125A0590P176,,1,2,,,17/06/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (Fuelle), 2 Fuelles, Electroválvula 5/2 1/2"" 110V (2 Bobinas), 2 Detect. y  Sop., Racorería, Horq. ""AG"", Brida ""AA""",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,16500,70,12,NO,NO,NO,0,0,590.0,125.0,FUELLE,FUELLE,VARILLA,SOPORTE,,FUELLE,HORQUILLA,BRIDA,,,,,,,,,,,,1.0,
251649,40125A0125P177,40125A0125P177,,4,186,,,CIL 40125A0125P177,CIL 40125A0125P177,,1,2,,,29/06/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (más largo, rosca M20x1 mm), Tirantes esp. (más largos), Cab. Rótula C70AH08, Placa Unión esp. (Aluminio)",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,NO,16500,32,12,NO,NO,NO,0,0,125.0,125.0,ROTULA,,CAMISA,,VARILLA,,,,VASTAGO,,,,,,,,,,,1.0,
251661,40063A0900P180,40063A0900P180,,5,140,,,CIL 40063A0900P180,CIL 40063A0900P180,,1,2,,,01/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cilindro Doble Vástago estándar con Escuadras esp. (""/05"" acero y pie roscado M12)",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ALUMINIO,NO,MP,63,22,8,1,NO,1,0,1,900.0,63.0,CONTRATUERCA,ESCUADRA,TAPA GUIA,,,,,,,,,,,,,,,,,,
251719,40125A0390P183,40125A0390P183,,4,186,,,CIL 40125A0390P183,CIL 40125A0390P183,,1,2,,,08/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago Fuelle, Modif. Tapa Guía (Fuelle), Electroválvula 5/2 1/2"" Doble Bobina 220V/50Hz, Racorería, Horquilla ""AG"", Brida ""AA""",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,16500,70,12,NO,NO,NO,0,0,390.0,125.0,FUELLE,FUELLE,VARILLA,SOPORTE,,FUELLE,HORQUILLA,BRIDA,,,,,,,,,,,,1.0,
251720,40100A0300P184,40100A0300P184,,5,140,,,CIL 40100A0300P184,CIL 40100A0300P184,,1,2,,,08/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,100,70,10,NO,NO,NO,0,0,300.0,100.0,FUELLE,FUELLE,VARILLA,SOPORTE,,HORQUILLA,BRIDA,,,,,,,,,,,,,1.0,
251761,70250N0650P188,70250N0650P188,,5,140,,,CIL 70250N0650P188,CIL 70250N0650P188,,1,2,,,17/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Tapa Guía esp. (mec. tocho aluminio), Modif. Tapa Trasera, Tirante esp. (más largo)",,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,ALUMINIO,250,50,20,1,1,12544000,0,1,650.0,250.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,,
251775,20063A0900P180,20063A0900P180,,5,140,,,CIL 20063A0900P180,CIL 20063A0900P180,,1,2,,,01/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cilindro Doble Vástago estándar con Escuadras esp. (""/05"" acero y pie roscado M12)",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ALUMINIO,NO,MP,63,22,8,1,NO,1,0,1,900.0,63.0,CONTRATUERCA,ESCUADRA,TAPA GUIA,,,,,,,,,,,,,,,,,,
251782,70160A0220P189,70160A0220P189,,4,138,,,CIL 70160A0220P189,CIL 70160A0220P189,,1,2,,,30/07/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa alum., Tapas acero, Cab. Pistón alum., Aro magnético, 2 Detectores (3 hilos) y Soportes, Vitón",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,F-2111,MP,ACERO,ACERO,160,40,16,1,2395750,3935875,1,1,220.0,160.0,DETECTOR,,VARILLA,,,,,,,,,,,,,,,,,,
251785,40050A0100P190,40050A0100P190,,4,150,,,CIL 40050A0100P190,CIL 40050A0100P190,,1,2,,,03/08/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,Cilindro ISO estándar Ø50 con Unidad de Guiado A82U050C0100C,,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,2700,20,8,NO,NO,NO,0,0,100.0,50.0,GUIADO,,VARILLA,,,,,,,,,,,,,,,,,1.0,
251787,70160A0300P192,70160A0300P192,,5,140,,,CIL 70160A0300P192,CIL 70160A0300P192,,1,2,,,04/08/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago Inox AISI304 Cromado, Cab. Rótula ""AH"", Charnela Hembra ""AD""",,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,INOX,F-2111,MP,MP,MP,160,40,16,1,1,1,0,0,300.0,160.0,ROTULA,CONTRATUERCA,VARILLA,,,,,,,,,,,,,,,,,,
251822,40125A0300P193,40125A0300P193,,4,186,,,CIL 40125A0300P193,CIL 40125A0300P193,,1,2,,,09/09/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Brida Del. AA, Horquilla AG, Electroválvula 5/2 1/4"" 24V DC",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,16500,32,12,NO,NO,NO,0,0,300.0,125.0,HORQUILLA,BRIDA,VARILLA,,,,,,,,,,,,,,,,,1.0,
251823,20080A0200P194,20080A0200P194,,5,140,,,CIL. 20080A0200P194,CIL. 20080A0200P194,,1,2,,,09/09/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,80,22,10,1,1,1,0,1,200.0,80.0,CONTRATUERCA,SOPORTE,,ROTULA,,,,,,,,,,,,,,,,,
251858,40100A0165P203,40100A0165P203,,4,186,,,CIL 40100A0165P203,CIL 40100A0165P203,,1,2,,,13/05/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,100,70,10,NO,NO,NO,0,0,165.0,100.0,FUELLE,FUELLE,VARILLA,FUELLE,,SOPORTE,HORQUILLA,ZUNCHO,,,,,,,,,,,,1.0,
251875,70160A0400P199,70160A0400P199,,4,138,,,CIL 70160A0400P199,CIL 70160A0400P199,,1,2,,,21/09/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa y Tapas acero, Tapa Guía esp., Juntas vitón, Fuelle A.T., Zuncho Cota EG=?? mm",,,,2,1,,1.0,N,2.0,,,,,ACERO,ACERO,COMPRADO,MP,ACERO,ACERO,640,65,16,1,2395750,3935875,1,1,400.0,160.0,SOPORTE,ZUNCHO,VARILLA,FUELLE,,,,,,,,,,,,,,,,,
251879,ES400A0090P198,ES400A0090P198,,5,140,,,CIL ES400A0090P198,CIL ES400A0090P198,,1,2,,,23/09/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Pistón (no sulfinizado) acero",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,162153,60,36,32800,12943000,12943000,0,1,90.0,400.0,SOPORTE,CONTRATUERCA,,,,,,,,,,,,,,,,,,,
251888,20100A0150P826,20100A0150P826,,2,128,,,CIL 20100A0150P826,CIL 20100A0150P826,,1,2,,,29/09/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"CNOMO LS estándar, Tapas acero, Vástago esp. (Rosca ext. M27x3), Horquilla esp. ""/14"", Charnela Rótula esp. ""AW""",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,F-2111,MP,ACERO,ACERO,100,30,10,1,6000,10200,0,0,150.0,100.0,CONTRATUERCA,HORQUILLA,,BULON,,,,,,,,,,,,,,,,,
251892,ES100N0008P201,ES100N0008P201,,5,140,,,CIL ES100N0008P201,CIL ES100N0008P201,,1,2,,,01/10/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Vástagos (Del/Tra), Tapas, Pistón acero, Muelles (2), Fijación esp., Brida esp. ""AA""",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,NO,COMPRADO,ACERO,ACERO,300,16100,NO,,6240,6240,0,0,8.0,100.0,,,,,,,,,,,,,,,,,,,,,
251897,41080A0495P204,41080A0495P204,,4,150,,,CIL 41080A0495P204,CIL 41080A0495P204,,1,2,,,05/10/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (Rosca 5/8"" UNF 18 Hilos Hembra ), Artic. Hembra Trasera esp. (modif. ""AM""), Vitón",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,240,25,NO,NO,NO,NO,1,0,495.0,80.0,BULON,,,,,,,,,,,,,,,,,,,1.0,
251915,40100A0300P202,40100A0300P202,,4,186,,,CIL 40100A0300P202,CIL 40100A0300P202,,1,2,,,09/10/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Electroválvula 5/2 - 1/4"", Horquilla ""AG"", Brida Delantera ""AA""",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,NO,100,25,10,NO,NO,NO,0,0,300.0,100.0,BRIDA,HORQUILLA,VARILLA,,,,,,,,,,,,,,,,,1.0,
251918,ES440A0890P187,ES440A0890P187,,5,140,,,CIL ES440A0890P187,CIL ES440A0890P187,,1,2,,,13/10/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. especial, todo acero, Horquilla Macho esp. ""/15"", Amarre Trasero esp., NBR",,,,2,1,,1.0,N,1.0,,,,,COMPRADO,COMPRADO,NO,COMPRADO,COMPRADO,COMPRADO,,,NO,,,,0,1,890.0,,HORQUILLA,,TAPA GUIA,,,,,,,,,,,,,,,,,,
251945,70250A0440P210,70250A0440P210,,4,141,,,CIL 70250A0440P210,CIL 70250A0440P210,,1,2,,,13/10/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cabeza Rótula ""AH"", Zuncho esp. (orificios aloj. tuercas Ø22 mm)",,,,2,1,,1.0,N,2.0,,,,,ALUMINIO,INOX,F-2111,MP,MP,MP,250,50,20,1,1,1,1,1,440.0,250.0,CONTRATUERCA,ROTULA,VARILLA,ZUNCHO,,,,,,,,,,,,,,,,,
252093,70160A0160P224,70160A0160P224,,4,138,,,CIL 70160A0160P224,CIL 70160A0160P224,,1,2,,,17/11/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (más corto), Seg. Magnéticos, Detectores 2 Hilos y Soportes, Horquilla ""AG"", Charnela Rótula ""AW"" (no ISO)",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,COMPRADO,MP,MP,MP,160,40,16,1,1,1,0,1,160.0,160.0,CONTRATUERCA,HORQUILLA,VARILLA,,,,,,,,,,,,,,,,,,
252108,40125A0490P226,40125A0490P226,,5,140,,,CIL 40125A0490P226,CIL 40125A0490P226,,1,2,,,23/11/2015 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (más largo), Modif. Tapa Guía (KIT API), Fuelle, Racorería, Horquilla ""AG"", Brida ""AA"", Electroválvula 5/2 24V cc",,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ALUMINIO,COMPRADO,NO,NO,NO,16500,32,12,NO,NO,NO,0,0,490.0,125.0,HORQUILLA,SOPORTE,VARILLA,FUELLE,,FUELLE,FUELLE,BRIDA,,,,,,,,,,,,1.0,
252695,20350N0900P238,20350N0900P238,,5,140,,,CIL 20350N0900P238,CIL 20350N0900P238,,1,2,,,19/01/2016 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas, Pistón (sin sulf.) acero, Artic. Macho esp. acero ""AC"", Toma Tapa Guía 1 1/2""",,,,2,1,,1.0,N,1.0,,,,,COMPRADO,ACERO,F-2111,COMPRADO,COMPRADO,COMPRADO,,60,30,28800,,,0,0,900.0,,SOPORTE,,,,,,,,,,,,,,,,,,,,
252830,20080A0150P252,20080A0150P252,,5,140,,,CIL 20080A0150P252,CIL 20080A0150P252,,1,2,,,26/01/2016 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Cil. estándar ""LS"", Electrov. W6476B3412 (110V/50 Hz), Sop. Válvula esp., Detec. 2 Hilos, Racor., Charnela ""/09"", Horquilla ""/14"", Vitón",,,,2,1,,1.0,,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,80,3825,10,1,1,1,1,1,150.0,80.0,CONTRATUERCA,SOPORTE,,ARTICULACION HEMBRA,,HORQUILLA,BULON,BULON,,,,,,,,,,,,,
252918,120080A1000P257,120080A1000P257,,46,195,,,CIL HD 6020/2 HT 80/45-1000 C/AMORT.JTAS/ST,CIL HD 6020/2 HT 80/,,1,2,,,02/02/2016 0:00,,,,,1.0,1.0,,,,,HT,160.0,70.0,100.0,Estandar,Doble,NO,,N,S,,,,,,,,2,101,,1.0,N,2.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,7600,45,16,3760,5831,1854720,0,1,1000.0,80.0,,,,,,,,,,,,,,,,,,,,,
253053,41100A0300P259,41100A0300P259,,5,140,,,CIL 41100A0300P259,CIL 41100A0300P259,,1,2,,,12/02/2016 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago esp. (Fuelle)(Ext. con válvula reposo), Racorería, Horquilla ""AG"", Brida ""AA"", Fuelle estándar, Electrov. 5/2 1/4"" 220V AC",,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,300,25,NO,NO,NO,NO,0,0,300.0,100.0,FUELLE,FUELLE,,HORQUILLA,,BRIDA,FUELLE,,,,,,,,,,,,,1.0,
253077,133080N0070P260,133080N0070P260,,650,550,,,CIL HID 80/45-0070 JTAS/BF+VITON,CIL HID 80/45-0070 J,,1,2,,,19/02/2016 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,ACERO,COMPRADO,NO,ACERO,ACERO,ACERO,7600,45,NO,4760,2000,6935,1,0,70.0,80.0,BRIDA,,VASTAGO,,VASTAGO,,,,,,,,,,,,,,,,
253351,20080A0100P277,20080A0100P277,,1,115,,,CIL 20080A0100P277,CIL 20080A0100P277,,1,2,,,18/03/2016 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Camisa alum., Magnetico, Chanela Hembra ""/09"", Horquilla ""/14"", Electrov. 110V/50Hz 5/2, Det. y Sop. 2, Racorería",,,,2,1,,1.0,,2.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,80,3825,10,1,1,1,0,1,100.0,80.0,CONTRATUERCA,ARTICULACION HEMBRA,,HORQUILLA,,BULON,BULON,,,,,,,,,,,,,,
