SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA GUIA,MP TAPA TRASERA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA GUIA,DIM TAPA TRASERA
215048,2020N085P847,20200N0085P847,,5,140,,,CIL 20200N0085P847,CIL 20200N0085P847,,1,2,,,08/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215055,2016N550P851,2016N550P851,,5,140,,,CIL 2016N550P851,CIL 2016N550P851,,1,2,,,09/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215066,2008A250P853,2008A250P853,,5,140,,,CIL 2008A250P853,CIL 2008A250P853,,1,2,,,10/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215069,2016A420P854,2016A420P854,,5,140,,,CIL 2016A420P854,CIL 2016A420P854,,1,2,,,10/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215072,2008A650P852,2008A650P852,,5,140,,,CIL 2008A650P852,CIL 2008A650P852,,1,2,,,10/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215080,2010A750P856,2010A750P856,,5,140,,,CIL 2010A750P856,CIL 2010A750P856,,1,2,,,13/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215084,2010A200P857,2010A200P857,,5,140,,,CIL 2010A200P857,CIL 2010A200P857,,1,2,,,13/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215087,7016A250P855,70160A0250P855,,5,140,,,CIL 70160A0250P855,CIL 70160A0250P855,,1,2,,,13/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215103,2006A900P845,2006A900P845,,5,140,,,CIL 2006A900P845,CIL 2006A900P845,,1,2,,,15/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215106,7008A125P860,7008A125P860,,5,140,,,CIL 7008A125P860,CIL 7008A125P860,,1,2,,,15/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215123,2020A310P858,2020A310P858,,5,140,,,CIL 2020A310P858,CIL 2020A310P858,,1,2,,,20/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215127,2020A310P859,2020A310P859,,5,140,,,CIL 2020A310P859,CIL 2020A310P859,,1,2,,,20/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215136,2008N300P861,2008N300P861,,5,140,,,CIL 2008N300P861,CIL 2008N300P861,,1,2,,,22/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215150,7012A250P862,7012A250P862,,5,140,,,CIL 7012A250P862,CIL 7012A250P862,,1,2,,,23/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215184,7006A160P863,7006A160P863,,5,140,,,CIL 7006A160P863,CIL 7006A160P863,,1,2,,,29/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215198,2006AA00P846,2006AA00P846,,5,140,,,CIL 2006AA00P846,CIL 2006AA00P846,,1,2,,,30/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215204,2010A250P865,2010A250P865,,5,140,,,CIL 2010A250P865,CIL 2010A250P865,,1,2,,,31/03/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
215205,7032N600P866,7032N600P866,,5,140,,,CIL 7032N600P866,CIL 7032N600P866,,1,2,,,03/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215220,2012A340P033,2012A340P033,,5,140,,,CIL 2012A340P033,CIL 2012A340P033,,1,2,,,05/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215230,7008A105P870,7008A105P870,,5,140,,,CIL 7008A105P870,CIL 7008A105P870,,1,2,,,06/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215240,2012A200P871,2012A200P871,,5,140,,,CIL 2012A200P871,CIL 2012A200P871,,1,2,,,11/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215244,2008A150P872,2008A150P872,,5,140,,,CIL 2008A150P872,CIL 2008A150P872,,1,2,,,11/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215294,7004A390P874,7004A390P874,,5,140,,,CIL 7004A390P874,CIL 7004A390P874,,1,2,,,17/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215340,2035A450P875,2035A450P875,,5,140,,,CIL 2035A450P875,CIL 2035A450P875,,1,2,,,19/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215345,ES10A108P864,ES10A108P864,,5,140,,,CIL ES10A108P864,CIL ES10A108P864,,1,2,,,19/04/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215388,7020A400P876,7020A400P876,,5,140,,,CIL 7020A400P876,CIL 7020A400P876,,1,2,,,02/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215401,ES10AP65P868,ES10AP65P868,,5,140,,,CIL ES10AP65P868,CIL ES10AP65P868,,1,2,,,03/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215415,ES16A300P867,ES16A300P867,,5,140,,,CIL ES16A300P867,CIL ES16A300P867,,1,2,,,03/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215432,7020A125P879,7020A125P879,,5,140,,,CIL 7020A125P879,CIL 7020A125P879,,1,2,,,03/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215446,ES12A415P877,ES12A415P877,,5,140,,,CIL ES12A415P877,CIL ES12A415P877,,1,2,,,05/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215460,ES20AA00P878,ES20AA00P878,,5,140,,,CIL ES20AA00P878,CIL ES20AA00P878,,1,2,,,05/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215472,2016A700P880,2016A700P880,,5,140,,,CIL 2016A700P880,CIL 2016A700P880,,1,2,,,05/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215475,2016A500P881,20160A0500P881,,5,140,,,CIL 20160A0500P881,CIL 20160A0500P881,,1,2,,,05/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa esp. (Alum.), Vástago esp. (ranura longit. rosca M36x2 mm), 1 Detector y Soporte, Segm. Magnét., Brida ""AA"", NBR",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215483,7025NB00P883,7025NB00P883,,5,140,,,CIL 7025NB00P883,CIL 7025NB00P883,,1,2,,,08/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215493,2012A700P886,2012A700P886,,5,140,,,CIL 2012A700P886,CIL 2012A700P886,,1,2,,,11/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215502,ES20A900P079,ES20A900P079,,5,140,,,CIL ES20A900P079,CIL ES20A900P079,,1,2,,,12/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215520,7010A160P887,7010A160P887,,5,140,,,CIL 7010A160P887,CIL 7010A160P887,,1,2,,,15/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215538,2004A050P937,2004A050P937,,5,140,,,CIL 2004A050P937,CIL 2004A050P937,,1,2,,,22/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215552,7008A120P888,7008A120P888,,5,140,,,CIL 7008A120P888,CIL 7008A120P888,,1,2,,,26/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215570,2010A200P893,20100A0200P893,,5,140,,,CIL 20100A0200P893,CIL 20100A0200P893,,1,2,,,30/05/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215578,2004AD200P889,2004AD200P889,,5,140,,,CIL 2004AD200P889,CIL 2004AD200P889,,1,2,,,01/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215581,2016AD300P890,2016AD300P890,,5,140,,,CIL 2016AD300P890,CIL 2016AD300P890,,1,2,,,01/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215584,2012A900P891,2012A900P891,,5,140,,,CIL 2012A900P891,CIL 2012A900P891,,1,2,,,01/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215593,2020A050P896,2020A050P896,,5,140,,,CIL 2020A050P896,CIL 2020A050P896,,1,2,,,05/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215602,2020A340P897,2020A340P897,,5,140,,,CIL 2020A340P897,CIL 2020A340P897,,1,2,,,05/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215607,7010A200P892,7010A200P892,,5,140,,,CIL 7010A200P892,CIL 7010A200P892,,1,2,,,05/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215630,2012A555P894,2012A555P894,,5,140,,,CIL 2012A555P894,CIL 2012A555P894,,1,2,,,07/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215642,2035A550P898,2035A550P898,,5,140,,,CIL 2035A550P898,CIL 2035A550P898,,1,2,,,09/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215661,2008A175P899,2008A175P899,,5,140,,,CIL 2008A175P899,CIL 2008A175P899,,1,2,,,12/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215734,2008A150P900,2008A150P900,,5,140,,,CIL 2008A150P900,CIL 2008A150P900,,1,2,,,16/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215775,7020A275P902,7020A275P902,,5,140,,,CIL 7020A275P902,CIL 7020A275P902,,1,2,,,26/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215789,ES16A660P901,ES16A660P901,,5,140,,,CIL ES16A660P901,CIL ES16A660P901,,1,2,,,27/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215804,7020A500P903,7020A500P903,,5,140,,,CIL 7020A500P903,CIL 7020A500P903,,1,2,,,29/06/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215849,ES20A285P657,ES20A285P657,,5,140,,,CIL ES20A285P657,CIL ES20A285P657,,1,2,,,11/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215865,2010A200P907,2010A200P907,,5,140,,,CIL 2010A200P907,CIL 2010A200P907,,1,2,,,12/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215867,2016A300P908,2016A300P908,,5,140,,,CIL 2016A300P908,CIL 2016A300P908,,1,2,,,12/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215869,2016AT300P906,2016AT300P906,,5,140,,,CIL 2016AT300P906,CIL 2016AT300P906,,1,2,,,12/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215893,2006A200P905,2006A200P905,,5,140,,,CIL 2006A200P905,CIL 2006A200P905,,1,2,,,13/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215898,7025A120P904,7025A120P904,,5,140,,,CIL 7025A120P904,CIL 7025A120P904,,1,2,,,13/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215921,ES08N600P909,ES08N600P909,,5,140,,,CIL ES08N600P909,CIL ES08N600P909,,1,2,,,17/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215922,2016A200P908,2016A200P908,,5,140,,,CIL 2016A200P908,CIL 2016A200P908,,1,2,,,17/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215925,2016A025P911,2016A025P911,,5,140,,,CIL 2016A025P911,CIL 2016A025P911,,1,2,,,18/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215941,ES12A240P912,ES12A240P912,,5,140,,,CIL ES12A240P912,CIL ES12A240P912,,1,2,,,19/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215956,7005AD00P913,7005AD00P913,,5,140,,,CIL 7005AD00P913,CIL 7005AD00P913,,1,2,,,21/07/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
215993,ES16A260P914,ES16A260P914,,5,140,,,CIL ES16A260P914,CIL ES16A260P914,,1,2,,,02/08/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216009,2010A100P915,2010A100P915,,5,140,,,CIL 2010A100P915,CIL 2010A100P915,,1,2,,,04/08/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216055,7020A350P916,7020A350P916,,5,140,,,CIL 7020A350P916,CIL 7020A350P916,,1,2,,,11/08/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216056,7016A100P917,7016A100P917,,5,140,,,CIL 7016A100P917,CIL 7016A100P917,,1,2,,,11/08/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216094,7020A165P918,7020A165P918,,5,140,,,CIL 7020A165P918,CIL 7020A165P918,,1,2,,,05/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216099,7020A255P919,7020A255P919,,5,140,,,CIL 7020A255P919,CIL 7020A255P919,,1,2,,,05/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216105,2020A150P920,2020A150P920,,5,140,,,CIL 2020A150P920,CIL 2020A150P920,,1,2,,,06/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216111,2016A500P922,2016A500P922,,5,140,,,CIL 2016A500P922,CIL 2016A500P922,,1,2,,,07/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216113,7006A200P921,7006A200P921,,5,140,,,CIL 7006A200P921,CIL 7006A200P921,,1,2,,,07/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216118,2016A300P923,2016A300P923,,5,140,,,CIL 2016A300P923,CIL 2016A300P923,,1,2,,,07/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216121,2012A200P924,20125A0200P924,,5,140,,,CIL 20125A0200P924,CIL 20125A0200P924,,1,2,,,07/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. Regul. Carrera Sin Amort, Horquilla Hembra ""/14"", Zuncho ""/12"" Cota Q=144 mm, NBR",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216141,7010A500P926,7010A500P926,,5,140,,,CIL 7010A500P926,CIL 7010A500P926,,1,2,,,15/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216151,ES15A230P928,ES15A230P928,,5,140,,,CIL ES15A230P928,CIL ES15A230P928,,1,2,,,15/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216158,ES16A420P927,ES16A420P927,,5,140,,,CIL ES16A420P927,CIL ES16A420P927,,1,2,,,18/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216171,ES12N450P925,ES12N450P925,,5,140,,,CIL ES12N450P925,CIL ES12N450P925,,1,2,,,18/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216182,ES06N460P930,ES06N460P930,,5,140,,,CIL ES06N460P930,CIL ES06N460P930,,1,2,,,18/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216190,2006AB00P929,20063A1100P929,,5,140,,,CIL 20063A1100P929 (04MS063A1100/05E 20.744/03),CIL 20063A1100P929 (,,1,2,,,18/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216204,2006AF00P931,2006AF00P931,,5,140,,,CIL 2006AF00P931,CIL 2006AF00P931,,1,2,,,20/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216211,ES25A800P933,ES25A800P933,,5,140,,,CIL ES25A800P933,CIL ES25A800P933,,1,2,,,20/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216224,7020A200P932,7020A200P932,,5,140,,,CIL 7020A200P932,CIL 7020A200P932,,1,2,,,21/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216233,7025A275P819,7025A275P819,,5,140,,,CIL 7025A275P819,CIL 7025A275P819,,1,2,,,21/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216237,7020A500P935,7020A500P935,,5,140,,,CIL 7020A500P935,CIL 7020A500P935,,1,2,,,22/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216253,2012A210P934,2012A210P934,,5,140,,,CIL 2012A210P934,CIL 2012A210P934,,1,2,,,26/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216260,2012A200P941,2012A200P941,,5,140,,,CIL 2012A200P941,CIL 2012A200P941,,1,2,,,27/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216261,ES20N102P069,ES20N102P069,,5,140,,,CIL ES20N102P069,CIL ES20N102P069,,1,2,,,27/09/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216310,2012A200P944,2012A200P944,,5,140,,,CIL 2012A200P944,CIL 2012A200P944,,1,2,,,05/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216316,2016N310P945,2016N310P945,,5,140,,,CIL 2016N310P945,CIL 2016N310P945,,1,2,,,09/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216321,2016N125P946,2016N125P946,,5,140,,,CIL 2016N125P946,CIL 2016N125P946,,1,2,,,09/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216326,2016N280P947,2016N280P947,,5,140,,,CIL 2016N280P947,CIL 2016N280P947,,1,2,,,09/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216335,2008AD200P948,2008AD200P948,,5,140,,,CIL 2008AD200P948,CIL 2008AD200P948,,1,2,,,11/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216340,ES12A450P925,ES12A450P925,,5,140,,,CIL ES12A450P925,CIL ES12A450P925,,1,2,,,16/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216342,ES16A130P936,ES160A0130P936,,5,140,,,CIL ES160A0130P936,CIL ES160A0130P936,,1,2,,,17/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Pistón acero, Charnela Trasera Macho (tipo ""AC"" trapez.)",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216352,ES16A095P940,ES16A095P940,,5,140,,,CIL ES16A095P940,CIL ES16A095P940,,1,2,,,17/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216361,ES12A080P937,ES12A080P937,,5,140,,,CIL ES12A080P937,CIL ES12A080P937,,1,2,,,17/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216369,ES20A300P938,ES20A300P938,,5,140,,,CIL ES20A300P938,CIL ES20A300P938,,1,2,,,17/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216381,ES12A230P939,ES12A230P939,,5,140,,,CIL ES12A230P939,CIL ES12A230P939,,1,2,,,17/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
216398,ES08A050P942,ES08A050P942,,5,140,,,CIL ES08A050P942,CIL ES08A050P942,,1,2,,,19/10/2000 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
