SEQ_CONJ;NIVEL_ALT;SEQ_ARTICULO;DESCRIPCION;VERIFICADO
316153;0;212325;CIL MS100A0175;n
316171;0;202597;CIL MS100A0180;s
316189;0;212100;CIL MS100A0190;n
316207;0;199329;CIL. MS100A0020;n
316227;0;206537;CIL MS100A2000;n
316245;0;205212;CIL MS100A0203;n
316263;0;208907;CIL MS100A0215;n
316281;0;199422;CIL. MS100A0220;n
316301;0;212326;CIL MS100A2240;n
316319;0;205419;CIL MS100A0225;n
316337;0;205534;CIL MS100A2436;n
316356;0;196897;CIL MS100A0025;s
316376;0;206935;CIL. MS100A0250M;s
316395;0;212089;CIL MS100A0260;s
316413;0;198359;CIL MS100A0280;n
316434;0;202281;CIL MS100A0285;n
316454;0;209709;CIL MS100A0295;n
316472;0;208369;CIL MS100A0300M;n
316491;0;195377;CIL MS100A0305;n
316511;0;202010;CIL MS100A0310;n
316531;0;207196;CIL MS100A0325;n
316550;0;207849;CIL MS100A0330;n
316568;0;200488;CIL MS100A0340;s
316588;0;202707;CIL MS100A0350;s
316608;0;202705;CIL MS100A0350M;n
316629;0;193029;CIL MS100A0380;n
316650;0;209118;CIL MS100A0040;n
316668;0;202706;CIL MS100A0400M;n
316689;0;192030;CIL MS100A0450;s
316709;0;205043;CIL MS100A0475;n
316727;0;205442;CIL MS 100A50;n
316745;0;205533;CIL MS100A0052;n
316763;0;197834;CIL MS100A0055;n
316783;0;205420;CIL MS100A0550;n
316801;0;208990;CIL MS100A0630;n
316819;0;195100;CIL MS100A0700;s
316839;0;192743;CIL MS100A0090;s
316859;0;193780;CIL MS100A0900;n
316879;0;195624;CIL MS100A0095;n
316899;0;214469;CIL MS125A1500;s
316919;0;214352;CIL MS125A0290;n
316939;0;195107;CIL MS125N0025;s
316956;0;201552;CIL MS125A0025;s
316976;0;192704;CIL MS125A0120;n
316996;0;197904;CIL MS125A1200;s
317016;0;208700;CIL MS125A0123;n
317035;0;193010;CIL MS125A0130;n
317055;0;193394;CIL MS125A0140;s
317075;0;213289;CIL MA125A143;n
317094;0;193445;CIL MS125A0160;s
317114;0;197799;CIL MS125A0160M;n
317135;0;205364;CIL MS125A0165;n
317154;0;207047;CIL. MS125A1700;n
317173;0;209259;CIL MS125A0175;n
317191;0;208030;CIL MS125A0180;n
317209;0;212221;CIL MS125A1900;n
317229;0;195536;CIL MS125A0200M;n
317250;0;208961;CIL MS125A0210;n
317268;0;200269;CIL. MS125A0225;n
317288;0;207845;CIL MS125A0230;n
317306;0;211153;CIL MS128A0248;n
317324;0;206933;CIL. MS125A0250M;n
317342;0;197082;CIL MS125A0270;n
317363;0;192452;CIL MS125A0280;n
317384;0;198063;CIL. MS125A0030;n
317404;0;198362;CIL MS125A0320;s
317425;0;192533;CIL MS125A0350;s
317445;0;205042;CIL MS125A0375;n
317463;0;200920;CIL MS125A0040;n
317483;0;209942;CIL MS125A0421;n
317501;0;211135;CIL MS125A0445;n
317519;0;191971;CIL MS125A0450;s
317539;0;207479;CIL MS125A0450M;n
317557;0;199075;CIL. MS125A0470;n
317577;0;192031;CIL MS125A0475;n
317597;0;192140;CIL MS125A0050;s
317617;0;210940;CIL MS125A0059;n
317635;0;193295;CIL MS125A0060;n
317655;0;194679;CIL MS125A0650;s
317675;0;192956;CIL MS125A0700;s
317695;0;192391;CIL MS125A0075;s
317715;0;212034;CIL MS125A0750;n
317733;0;193750;CIL MS125A0080;s
317754;0;211369;CIL MS125A0850;n
317772;0;192741;CIL MS 125A0095;s
317790;0;205532;CIL MS125A0098;n
317808;0;201347;CIL MS160N0085;n
317827;0;195343;CIL MS160N0400;s
317842;0;192225;CIL.2016A100P717;s
317862;0;200824;CIL MS160A1100;s
317882;0;205319;CIL MS160A0120;n
317900;0;192428;CIL MS160A1200;n
317920;0;206147;CIL MS160A1220;n
317938;0;207818;CIL MS160A0130;n
317956;0;202457;CIL MS160A0135;n
317977;0;211656;CIL MS160A1400;n
317996;0;194806;CIL MS160A0160;n
318017;0;201621;CIL MS160A0175;s
318038;0;198074;CIL. MS160A1750;n
318058;0;195022;CIL MS160A1900;n
318078;0;211694;CIL MS160A0203;n
318097;0;212320;CIL MS160A0220;n
318115;0;194211;CIL MS160A2200;n
318135;0;212183;CIL MS160A0230;n
318153;0;194691;CIL MS160A2400;n
318173;0;195992;CIL MS160A0270;s
318193;0;198365;CIL MS160A0280;s
318214;0;211305;CIL MS160A0030;n
318232;0;211385;CIL MS160A0300M;n
318251;0;197811;CIL MS160A0320;s
318271;0;209874;MS160AT325;n
318289;0;192259;CIL MS160A0350;n
318309;0;201957;CIL MS160A0420;n
318329;0;198232;CIL MS160A0430;s
318349;0;206996;CIL. MS160A450/09/14/20/21;n
318367;0;212564;CIL MS160A0450M;n
318386;0;205880;CIL MS160A0475;n
318404;0;207241;CIL MS160A0050;s
318422;0;195291;CIL MS160A0540;s
318442;0;211024;CIL MS160A0550;s
318460;0;208217;CIL MS160A0560;s
318480;0;199364;CIL. MS160A0585;n
318500;0;192463;CIL MS160A0060;n
318520;0;200999;CIL MS160A0640;s
318540;0;197835;CIL MS160A0065;s
318560;0;200570;CIL MS160A0685;s
318580;0;212073;CIL MS160A0070;s
318598;0;193748;CIL MS160A0700;n
318618;0;205024;CIL MS160A0075;n
318636;0;211306;CIL MS160A0770;n
318654;0;208086;CIL MS160A0780;n
318673;0;199908;CIL. MS160A0080;s
318693;0;209907;CIL MS160A0860;n
318711;0;211569;CIL MS160A0885;n
318729;0;201246;CIL MS160A0900;n
318749;0;213038;CIL MS200N0015;n
318764;0;192426;CIL MS200A0100;s
318784;0;207195;CIL MS200A1150;n
318803;0;211142;CIL MS200A0120;n
318821;0;201737;CIL MS200A1200M;n
318842;0;202481;CIL MS200A0130;n
318862;0;200202;CIL. MS200A1300;n
318882;0;212396;CIL MS200A0140;s
318900;0;208944;CIL MS200A1450;n
318918;0;201517;CIL MS200A1500;n
318938;0;206549;CIL MS200A0170;n
318961;0;201031;CIL MS200A0180;s
318981;0;205879;CIL MS200A2000;n
318999;0;192622;CIL MS200A0230;s
319019;0;195392;CIL MS200A0265;n
319039;0;198539;CIL. MS200A0275;s
319059;0;198367;CIL MS200A0320;n
319080;0;194677;CIL MS200A0350;n
319100;0;192281;CIL MS200A0375;s
319120;0;211386;CIL MS200A0400M;n
319139;0;211360;CIL MS200A0420;n
319157;0;193831;CIL MS200A0446;n
319177;0;210982;CIL MS200A0450;s
319195;0;209873;CIL MS200A0470;n
319213;0;201761;CIL MS200A0480;n
319233;0;196258;CIL MS200A0510;n
319253;0;205233;CIL MS200A0060;s
319271;0;212050;CIL MS200A0610;s
319289;0;212209;CIL MS200A0650;n
319307;0;192636;CIL MS200A0692;s
319328;0;209188;CIL MS200A0070;s
319346;0;201649;CIL MS200A0700;s
319367;0;205877;CIL MS200A0975;n
319385;0;205650;CIL 02MS125A0100/0230;n
319405;0;205422;CIL 02MS200A0200/0100;n
319425;0;209732;CIL 02-39MS200A105-62;n
319447;0;196993;CIL MS250A0150;s
319469;0;208297;CIL MS250A0250;s
319491;0;208156;CIL MS250A0320;n
319513;0;208157;CIL MS250A0370;n
319534;0;198369;CIL MS250A0450;n
319558;0;198738;CIL. MS250A0075;s
319582;0;202041;CIL MS025A0080;n
319600;0;206867;CIL MS025A0010;n
319618;0;206661;CIL MS025A0175;n
319636;0;198332;CIL MS025A0180;n
319655;0;208424;CIL MS025A0030;n
319673;0;202609;CIL MS025A0070;n
319691;0;197044;CIL MS300N400;n
319708;0;208158;CIL MS300A0250;s
319729;0;198375;CIL MS300A0350;n
319753;0;205333;CIL 30MS100A0200;n
319771;0;194833;CIL 30MS100A0400;n
319791;0;202013;CIL 30MS100A0075;s
319811;0;213232;CIL 30MS125A0150;n
319829;0;209733;CIL 30MS125A0200;n
319847;0;207918;CIL. 30MS160A1400;n
319866;0;200317;CIL. 30MS160A0150;n
319886;0;209336;CIL 30MS160A0400;n
319905;0;208629;CIL 30MS160A0520;n
319923;0;208382;CIL 30MS160A0065;n
319941;0;207907;CIL. 30MS200A0100;n
319959;0;211125;CIL 30MS200A0400;n
319977;0;209962;CIL 30MS200A0500;n
319995;0;209961;CIL 30MS200A0800;n
320013;0;200371;CIL. 30MS025A0439;n
320031;0;196416;CIL 30MS050A0050;n
320050;0;195178;CIL 30MS063A0025;n
320069;0;212595;CIL 03MS100A0180/0150;n
320092;0;199858;CIL. 03MS125A0224/0106;n
320117;0;207963;CIL 03MS160A0400/0400;n
320139;0;200828;CIL. MS032N0100M;n
320158;0;200852;CIL MS032N0025;n
320176;0;200853;CIL MS032N0065;n
320194;0;212965;CIL 03MS200A0440/0110;n
320216;0;202045;CIL MS032A0120;n
320234;0;209775;CIL MS032A0015;n
320252;0;193636;CIL MS032A0160;n
320270;0;199022;CIL. MS032A0165;n
320288;0;212923;CIL MS032A0180;n
320306;0;198336;CIL MS032A0280;n
320325;0;212321;CIL MS032A0030;n
320343;0;201556;CIL MS032A0300;n
320361;0;211798;CIL MS032A0032;n
320379;0;206160;CIL MS032A0340;n
320397;0;201439;CIL MS032A0350;n
320415;0;205594;CIL MS032A0400;n
320433;0;206161;CIL MS032A0440;n
320451;0;197121;CIL MS032A0500;s
320469;0;205421;CIL MS032A0060;n
320487;0;205860;CIL MS032A0600;n
320505;0;193089;CIL MS032A0080;s
320523;0;200671;CIL MS032A0095;n
320541;0;211019;CIL 34MS160A0225;s
320559;0;211527;CIL 34MS160A0250;n
320577;0;207201;CIL 3589 MS100A600/12/14;n
320602;0;209030;CIL 3589MS100A650/12/14;n
320626;0;205820;CIL 359MS40A276;n
320648;0;207193;CIL 370MS125A200;n
320666;0;208074;CIL 37MS100A250;n
320684;0;197970;CIL 37MS200A0075;n
320704;0;195247;CIL 37MS80N0125;n
320723;0;194599;CIL 37MS80N125;n
320738;0;207681;CIL 379MS100A370;n
320757;0;207191;CIL 379MS125A150/12/15;n
320781;0;207192;CIL 379MS125A65/04D;n
320799;0;204983;CIL 739MS160A105/10E/15E;n
320820;0;204995;CIL 379MS160A1200/12E/15E;n
320841;0;205012;CIL 739MS160A200/09T/15E/20;n
320862;0;206373;CIL 379MS50A85/09T;n
320881;0;206429;CIL 379MS80A50/09E/15E;n
320903;0;208052;MS38100150;n
320922;0;211018;CIL 38MS125A0100;n
320940;0;211532;CIL 38MS160A0350;n
320958;0;196525;CIL 38MS160A0400;n
320979;0;205993;CIL 389MS100A720;n
320996;0;207896;CIL 39MS100A150/09/15;n
321015;0;207290;CIL 39MS100A275;n
321034;0;207908;CIL. 39MS125A100;n
321053;0;207906;CIL. 39MS125A160;n
321072;0;206013;CIL 39MS125A325/09T/10/20/15E;n
321091;0;207909;CIL. 39MS160A160;n
321109;0;206078;CIL 39MS160A450/09T;n
321128;0;207190;CIL 39MS200A76/04D;n
321146;0;201562;CIL MS040A0045;n
321164;0;209613;CIL MS040A1000;n
321182;0;209127;CIL MS040A0115;n
321200;0;209759;CIL MS040A0120;n
321218;0;209126;CIL MS040A0135;n
321236;0;207081;CIL. MS040A0175;n
321254;0;195393;IL MS040A0030;n
321273;0;211935;CIL MS040A0350;n
321291;0;207183;CIL MS040A0040;n
321309;0;192095;CIL MS040A0500;s
321327;0;198341;CIL MS040A0520;n
321346;0;192890;CIL MS040A0060;n
321364;0;207296;CIL MS040A0600;n
321382;0;195185;CIL MS040A0065;n
321401;0;211159;CIL MS040A0650;n
321419;0;201059;CIL MS040A0670;n
321437;0;198909;CIL. MS040A0700;n
321455;0;205444;CIL MS40N750;n
321473;0;200054;CIL. MS040A0080;s
321491;0;205491;CIL MS040A0800;s
321509;0;195301;CIL MS040A0095;n
321527;0;208564;CIL MS050N0020;n
321542;0;202491;CIL MS050A0065;n
321561;0;193167;CIL MS050A0100M;n
321580;0;192136;CIL MS050A1000;n
321599;0;196516;CIL MS050A0110;n
321618;0;211543;CIL MS050A0120;n
321636;0;205083;CIL MS050A1550;n
321654;0;205353;CIL MS050A0158;n
321672;0;192299;CIL MS050A0160;s
321691;0;205592;CIL MS050A0170;n
321709;0;195057;CIL. MS050A0175;s
321728;0;209857;CIL MS050A0180;n
321746;0;209047;CIL MS050A2200;n
321764;0;202039;CIL MS050A0225;n
321783;0;205258;CIL MS050A0230;n
321801;0;208526;CIL MS050A0260;n
321819;0;208520;CIL MS050A0275;n
321837;0;207998;CIL MS050A0030;s
321855;0;199064;CIL. MS050A0035;n
321874;0;198345;CIL MS050A0350;n
321894;0;192903;CIL MS050A0040;s
321913;0;202798;CIL MS050A0450;s
321932;0;204940;CIL 04MS50A650;n
321950;0;198073;CIL. MS050A0050M;n
321969;0;205593;CIL MS050A0500;s
321987;0;206110;CIL MS050A0052;n
322006;0;192859;CIL.20050A0060P643;n
322025;0;194762;CIL MS050A0600;n
322044;0;199188;CIL. MS050A0700;s
322063;0;201912;CIL MS050A0080;n
322082;0;192229;CIL MS050A0800;s
322101;0;192244;CIL MS050A0085;s
322121;0;202797;CIL MS050A0850;n
322140;0;202171;CIL MS050A0900;n
322159;0;205259;CIL 52MS300A40-80;n
322182;0;206842;CIL 75MS080A0230;n
322203;0;195736;CIL 578MS50N25;n
322222;0;207814;CIL 578MS50N25(NO UTILIZAR);n
322241;0;207292;CIL 579MS200A500/14/21;n
322263;0;209722;CIL 58MS200A0300;n
322284;0;211197;CIL. 85MS200A0500;n
322306;0;209300;CIL 85MS063A0150;n
322326;0;197474;CIL 85MS080A0080;n
322348;0;206526;CIL 589MS100A250/12;n
322370;0;208160;CIL 45MS160A0450;n
322391;0;209955;CIL 59MS063A0200;n
322411;0;207651;CIL MS63AD500;n
322430;0;212091;CIL MS63AT25;n
322448;0;214470;CIL MS063A0900M;n
322468;0;198086;CIL. MS063N0125;n
322485;0;195098;CIL MS063N0025;n
322502;0;195095;CIL MS063A0100M;n
322521;0;207776;CIL MS063A1000;s
322539;0;195378;CIL MS063A1095;n
322558;0;208565;CIL MS063A0110;s
322577;0;209555;CIL MS063A0120;n
322595;0;207197;CIL MS063A1250;n
322613;0;192744;CIL MS 63A130;n
322632;0;196557;CIL MS063A1350;n
322651;0;209264;CIL MS063A0142;n
322669;0;212308;CIL MS063A1450;n
322687;0;209622;CIL MS063A1450M;n
322707;0;205354;CIL MS063A1500;n
322725;0;201404;CIL MS063A0155;s
322744;0;207345;CIL MS063A1575;n
322762;0;213466;CIL MS063A0170;n
322780;0;193424;CIL MS063A0175;s
322799;0;201407;CIL MS063A0180;s
322818;0;195375;CIL MS063A0275;n
322837;0;200280;CIL. MS063A0035;n
322856;0;194787;CIL. MS063A0350;n
322875;0;196997;CIL MS063A0370;n
322894;0;207445;CIL MS063A0040;s
322912;0;198350;CIL MS063A0420;n
322932;0;200442;CIL MS063A0055;s
322951;0;206631;CIL MS063A0550;n
322969;0;212025;CIL MS063A0060;s
322988;0;206658;CIL MS063A0615;n
323006;0;211526;CIL MS063A0650M;n
323025;0;201818;CIL MS063A0070;s
323044;0;209213;CIL MS063A0700;n
323062;0;197756;CIL MS063A0750;s
323081;0;205608;CIL MS63A800/12/14;n
323100;0;201560;CIL MS063A0850;n
323119;0;206290;CIL MS063A0900;n
323137;0;211881;CIL 76MS160N0300;n
323158;0;207880;CIL 69MS63A80M;n
323179;0;212860;CIL 60MS032A0050;n
323197;0;211986;CIL 60MS050A0040;n
323215;0;211301;CIL 7KMS50A60;n
323233;0;200066;CIL. 60MS080A0200;n
323253;0;211599;CIL 70MS100A0100;s
323271;0;207679;CIL 70MS100A0200;n
323289;0;207673;CIL 70MS100A0250;n
323307;0;200471;CIL 70MS100A0270;n
323328;0;211770;CIL 70MS100A0300;n
323347;0;208128;CIL 70MS100A0050;n
323365;0;205792;CIL 70MS100A0500;n
323384;0;208192;CIL 70MS100A0600;s
323402;0;193045;CIL. 70MS100A0075;s
323422;0;208182;CIL 70MS100A0850;n
323440;0;197833;CIL 70MS100A0900;n
323460;0;208711;CIL 70MS125A0100;n
323478;0;208432;CIL 70MS125A0125;s
323497;0;197977;CIL. 70MS125A0150;n
323517;0;205131;CIL 70MS125A0175;n
323535;0;209902;CIL 70MS125A0200;n
323554;0;205723;CIL 70MS125A0025;n
323572;0;195516;CIL 70MS125A0250;n
323592;0;201612;CIL 70MS125A0275;n
323612;0;208933;CIL 70MS125A0500;n
323631;0;205974;CIL 70MS125A0600;n
323649;0;212736;CIL 70MS125A0075;n
323667;0;209084;CIL 70MS160A0100;n
323686;0;209080;CIL 70MS160A0130;n
323707;0;193718;CIL 70MS160A0150;n
323727;0;209083;CIL 70MS160A0200;n
323745;0;212957;CIL 70MS160A0300;n
323763;0;209081;CIL 70MS160A0380;n
323784;0;209082;CIL 70MS160A0400;n
323805;0;206224;CIL 70MS160A0600;n
323823;0;212735;CIL 70MS160A0700;s
323842;0;207058;CIL. 70MS160A0800;n
323860;0;209087;CIL 70MS200A0150;n
323880;0;209085;CIL 70MS200A0170;n
323900;0;207674;CIL 70MS200A0200;s
323918;0;209086;CIL 70MS200A0220;n
323939;0;192465;CIL 70MS200A0250;n
323960;0;194424;CIL 70MS200A0300;n
323981;0;206812;CIL 70MS200A0500;n
323999;0;212734;CIL 70MS200A0750;s
324018;0;209898;CIL 70MS200A0850;n
324036;0;211978;CIL 70MS200A0940;s
324055;0;195141;CIL 70MS250A0175;n
324078;0;207675;CIL 70MS250A0200;n
324099;0;197952;CIL 70MS300A0810;n
324123;0;209899;CIL 70MS300A0600;n
324144;0;198068;CIL. 70MS040A0030;n
324163;0;205113;CIL 70MS040A0075;n
324181;0;209900;CIL 70MS050A0150;n
324199;0;208191;CIL 70MS050A0250;n
324218;0;207901;CIL 70MS050A0050;s
324236;0;212173;CIL 70MS050A0075;n
324254;0;193166;CIL 70MS063A0125;n
324273;0;199158;CIL. 70MS063A0025;n
324292;0;198446;CIL. 70MS063A0395;n
324311;0;192005;CIL 70MS063A0050;s
324330;0;208252;CIL 70MS063A0073;n
324348;0;192944;CIL 70MS063A0075;n
324367;0;207905;CIL. 70MS080A0125;n
324385;0;211166;CIL 70MS080A0150;n
324403;0;209901;CIL 70MS080A0175;n
324421;0;208051;CIL 70MS080A0200;n
324440;0;208913;CIL 70MS080A0250;n
324458;0;212213;CIL 70MS080A0300;n
324477;0;192546;CIL 70MS080A0375;n
324497;0;196603;CIL 70MA080A0450;s
324515;0;209707;CIL 70MS080A0075;n
324533;0;206430;CIL 71MS32N50;n
324552;0;198070;CIL. 73MS200A0440/0110;n
324576;0;206074;CIL 739MS50A50/09E/15E;n
324596;0;199509;CIL. 75MS125A0200;n
324618;0;212116;CIL 76MS160A0300;n
324639;0;206273;CIL 50MS125A0450;n
324657;0;207970;CIL 50MS125A0550;n
324675;0;200898;CIL 50MS125A0600;n
324695;0;205564;CIL 50MS125A0740;n
324713;0;207902;78MS160A350;n
324732;0;202424;CIL 50MS200A0125;n
324752;0;202423;CIL 50MS063A0050;n
324771;0;196476;CIL 50MS080A0100;n
324792;0;208939;CIL 60MS125A0400;n
324810;0;209254;CIL 60MS160A0125;n
324828;0;207175;CIL 60MS160A0130;n
324846;0;205996;CIL 60MS160A0200;n
324864;0;207823;CIL 60MS200A0250;n
324882;0;207881;CIL 60MS050A0060;n
324900;0;209903;CIL 60MS080A0100;n
324918;0;207401;CIL 60MS080A0150;n
324936;0;196523;CIL 90MS160A0200;n
324956;0;195625;CIL 90MS300A0350;n
324979;0;207553;CIL MS80AT1200;n
324998;0;212090;CIL MS80AT25;n
325016;0;208563;CIL MS080N0200;n
325033;0;197705;CIL MS080N0024;n
325050;0;197049;CIL MS080N0400;n
325067;0;208260;CIL MS080N0070;s
325085;0;211362;CIL MS080A0100M;n
325104;0;213178;CIL MS080A1000;s
325122;0;193066;CIL 80MS100A1000;n
325142;0;209557;CIL 80MS100A0175;n
325160;0;202601;CIL 80MS100A0180;n
325180;0;202044;CIL 80MS100A0200;s
325200;0;202488;CIL 80MS100A0300;s
325220;0;208482;CIL 80MS100A0050;n
325238;0;200130;CIL. 80MS100A0600;s
325258;0;200131;CIL. 80MS100A0650;n
325278;0;209416;CIL 80MS100A0075;n
325296;0;205654;MS80A103;n
325314;0;211283;CIL MS080A1100;s
325332;0;208256;CIL MS080A0115;n
325350;0;207523;CIL MS080A0120;s
325368;0;197819;CIL MS080A1200;n
325388;0;208590;CIL 80MS125A0200;s
325406;0;198119;CIL 80MS125A0250;s
325426;0;192686;CIL 80MS125A0300;s
325446;0;194728;CIL 80MS125A0400;n
325466;0;196996;CIL 80MS125A0450;s
325486;0;213514;CIL 80MS125A0475;n
325504;0;198118;CIL 80MS125A0600;n
325524;0;200830;CIL 80MS125A0700;s
325544;0;208215;CIL 80MS125A0750;n
325562;0;206408;CIL MS080A0130;n
325580;0;212694;CIL MS080A1300;n
325598;0;192520;CIL MS080A0135;n
325618;0;209758;CIL MS080A0140;n
325636;0;205114;CIL MS080A0145;n
325654;0;195242;CIL MS080A0150M;s
325675;0;207076;CIL. MS080A0160;n
325693;0;208459;CIL 80MS160A1500;n
325712;0;208539;CIL 80MS160A1500M;n
325732;0;192032;CIL 80MS160A0229;s
325752;0;209927;CIL 80MS160A0300;n
325771;0;209999;CIL 80MS160A0400;s
325789;0;205777;CIL 80MS160A0500;n
325807;0;211660;CIL 80MS160A0500M;n
325826;0;213103;CIL 80MS160A0550;n
325844;0;197712;CIL 80MS160A0075;n
325864;0;211661;CIL 80MS160A0750M;n
325884;0;196893;CIL 80MS160A0090;n
325904;0;195490;CIL MS080A0164;n
325924;0;195498;CIL MS080A0165;n
325945;0;197677;CIL MS080A0170;n
325965;0;211122;CIL MS080A0180;n
325983;0;211114;CIL MS080A1800;n
326001;0;207886;CIL.MS080A0190;n
326019;0;192280;CIL MS080A0020;n
326039;0;212103;CIL 80MS200A1000;n
326057;0;199068;CIL. 80MS200A0200;n
326077;0;201450;CIL 80MS200A0500;n
326097;0;206357;CIL 80MS200A0700;s
326115;0;199356;CIL. MS080A0210;n
326135;0;202717;CIL MS080A2100;s
326155;0;192033;CIL MS080A0215;n
326175;0;198354;CIL MS080A0220;s
326196;0;211373;CIL MS080A2200;n
326214;0;205363;CIL MS080A0225;n
326232;0;194676;CIL MS080A0230;s
326252;0;195376;CIL MS080A0235;n
326272;0;198196;CIL. MS080A0240;n
326292;0;192598;CIL MS080A0025;s
326312;0;194727;CIL MS080A0250M;s
326333;0;209000;CIL 80MS250A0300;n
326355;0;213204;CIL MS080A0260;n
326373;0;211372;CIL MS080A2600;s
326391;0;205978;CIL MS080A0280;s
326409;0;212991;CIL MS080A0030;s
326429;0;198280;CIL MS080A0305;n
326450;0;212114;CIL MS080A0310;n
326468;0;206775;CIL. MS080A0035;n
326486;0;201346;CIL MS080A0350;n
326506;0;192476;CIL MS080A0040;n
326526;0;210941;CIL 80MS040A0050;n
326544;0;209205;CIL 80MS040A0075;n
326562;0;206263;CIL MS080A0420;n
326580;0;212495;CIL MS080A0420M;n
326599;0;211432;CIL MS080A0435;n
326617;0;201946;CIL MS080A0450;n
326637;0;206240;CIL MS080A0480;n
326655;0;209421;CIL 80MS050A0100;n
326673;0;205681;CIL 80MS050A0125;n
326691;0;212494;CIL MS080A0520M;n
326710;0;208883;CIL MS080A0530;n
326728;0;206236;CIL MS080A0550;n
326746;0;201647;CIL MS080A0060;s
326766;0;210942;CIL MS080A0610;n
326784;0;212730;CIL MS080A0620;n
326802;0;194798;CIL 80MS063A0140;n
326821;0;193828;CIL 80MS063A0150;n
326840;0;211531;CIL 80MS063A0400;n
326858;0;202313;CIL MS080A0650;n
326878;0;199059;CIL. MS080A0066;n
326899;0;205658;CIL MS080A0700;n
326917;0;192088;CIL MS080A0750;n
326937;0;192497;CIL MS080A0080;n
326955;0;199322;CIL. 80MS080N0100;s
326972;0;207911;CIL. 80MS080N0300;n
326987;0;205015;CIL MS080A0800;s
327005;0;193781;CIL 80MS080A0100;s
327026;0;212995;CIL 80MS080A0120;n
327047;0;206272;CIL 80MS080A0200;s
327065;0;208429;CIL 80MS080A0230;n
327083;0;194708;CIL 80MS080A0250;n
327103;0;197659;CIL 80MS080A0300;s
327123;0;206937;CIL. 80MS080A0400;s
327141;0;199601;CIL. 80MS080A0500;n
327161;0;213272;CIL 80MS080A0850;n
327179;0;205464;CIL MS 80A850/12;n
327198;0;205025;CIL MS080A0950;n
327216;0;200043;CIL. 85MS100A0650;n
327241;0;205547;CIL 85MS125A0660;s
327263;0;205095;CIL 85MS200A0180;s
327284;0;207587;CIL 89MS125A200;n
327304;0;205751;DESCONOCIDO;n
327324;0;207859;CIL 89MS160A420;n
327342;0;211046;CIL 89MS160A420M;n
327361;0;205673;CIL 90MS160A0450;n
327380;0;205045;CIL 89MS160A540;n
327400;0;209723;CIL A2016D94P154;n
327420;0;209045;CIL 89MS200A250;n
327441;0;209046;CIL 89MS200A360;n
327460;0;207335;CIL 89MS200A500/09E/11E/20E/14E;n
327487;0;207338;CIL 89MS300A350/12E;n
327511;0;207337;CIL 90MS300A0450;n
327533;0;209253;CIL 89MS40A1055;n
327550;0;205443;CIL 95MS125A0200;n
327571;0;208430;CIL 89MS80A330;n
327589;0;211586;CIL 09MS100A200;n
327608;0;209135;CIL 09MS125A300;n
327627;0;205028;CIL 94MS100A1920/07/15/15;n
327646;0;207240;CIL 94MS63A50;n
327664;0;205771;95MS125A620;n
327685;0;205395;CIL 95MS300A25/09T/20;n
327715;0;206513;CIL 95MS80A130;n
327734;0;205683;CIL 46MS160AD0250;n
327754;0;206601;CIL 09PS63A193/1011/20/14;n
327783;0;206602;CIL 09PS63A95/10/11/20/14;n
327812;0;207680;CIL A30A125A0157;n
327845;0;206923;39PS25ST 250/10/14/21;n
327880;0;208313;CIL 39PS08ST165/09T/14/21;n
327912;0;206922;39PS20ST 127/10/11/20/14/21;n
327951;0;206924;39PS25ST 200/10/14/21;n
327986;0;206921;39 PS 25 ST 250/10/14/21;n
328020;0;207473;CIL PS80A500/AE80/AF80;n
328051;0;209226;JUEGO REP ES250A102;n
328059;0;209225;JUEGO REP ES200AT76;n
328066;0;209227;JUEGO REP ES63A100;n
328074;0;197236;TUBO AC P470A12BA150;n
328076;0;197242;TUBO AC P470A16BA650;n
328078;0;197243;TUBO AC P470A16BA750;n
328080;0;197239;TUBO AC P470A16BA800;n
328082;0;197248;TUBO AC P470A20BA50;n
328084;0;197240;TUBO AC P470A20BA600;n
328086;0;200486;CAMISA AC S/P P70BA20A.C-320;s
328088;0;209949;JUEGO REP ES100;n
328099;0;209951;JUEGO REP ES125;n
328110;0;209950;JUEGO RREP 09MS160;n
328117;0;209972;JUEGO REP ES-80;n
328125;0;200109;MOT/RED RA150-R05-IP (THOMAS);n
328130;0;199074;MOT/RED 4AM-R23-IP102(THOMAS);n
328135;0;201175;MOTOR RA500-R35-IB;n
328140;0;209926;CIL ES040A0150P249;n
328161;0;209941;CIL RPS40180;n
328183;0;209940;CIL ES040A0250P241;n
328204;0;197426;JUEGO REP RSP40;n
328231;0;206445;CIL 06RS040N0180;n
328251;0;205634;CIL 09RS100N180M;n
328271;0;193063;CIL 09RS80A360;n
328293;0;206446;CIL RS040A0120;n
328314;0;208475;CIL RS040A0180;n
328336;0;207889;CIL RS040A0360;n
328358;0;205260;CIL RS040A0090;n
328380;0;198561;SEGMENTO GUIA 96X100X30;s
328382;0;193950;SOPORTE VALVULA ISO-1-50;n
328384;0;205466;SOPORTE VALVULA ISO2100;n
328386;0;192211;SOPORTE VALVULA ISO280;n
328388;0;193078;SOPORTE VALVULA 3-100;n
328390;0;205080;SOPORTE VALVULA ISO 3 125;n
328392;0;211192;CIL S2MS80A150M;n
328413;0;211198;CIL S3MS125A250M;n
328433;0;211199;CIL S3MS125A300M;n
328455;0;214478;MOTORREDUCTOR VS2C-R11-IP;n
328460;0;214587;MOTORREDUCTOR VS2CR23IP;n
